 ,Area,Mean,StdDev,Min,Max,Perim.,Median
89,0.043,255.000,0.000,255,255,0.719,255
90,2.011,255.000,0.000,255,255,6.555,255
91,0.029,255.000,0.000,255,255,0.649,255
92,0.337,255.000,0.000,255,255,3.244,255
93,0.165,255.000,0.000,255,255,1.447,255
94,2.930,255.000,0.000,255,255,9.282,255
95,0.955,255.000,0.000,255,255,4.401,255
96,0.029,255.000,0.000,255,255,0.479,255
97,0.244,255.000,0.000,255,255,2.066,255
98,0.294,255.000,0.000,255,255,1.996,255
99,0.014,255.000,0.000,255,255,0.360,255
100,0.079,255.000,0.000,255,255,0.938,255
101,2.118,255.000,0.000,255,255,10.489,255
102,0.057,255.000,0.000,255,255,0.769,255
103,1.738,255.000,0.000,255,255,5.100,255
104,0.790,255.000,0.000,255,255,3.492,255
105,0.022,255.000,0.000,255,255,0.479,255
106,1.968,255.000,0.000,255,255,5.968,255
107,0.101,255.000,0.000,255,255,1.227,255
108,0.057,255.000,0.000,255,255,0.839,255
109,0.158,255.000,0.000,255,255,1.537,255
110,2.391,254.234,13.974,0,255,6.178,255
111,0.065,255.000,0.000,255,255,1.058,255
112,0.495,255.000,0.000,255,255,2.744,255
113,0.057,255.000,0.000,255,255,0.769,255
114,1.702,255.000,0.000,255,255,5.418,255
115,1.860,255.000,0.000,255,255,6.307,255
116,0.014,255.000,0.000,255,255,0.409,255
117,3.217,255.000,0.000,255,255,14.469,255
118,0.122,255.000,0.000,255,255,1.248,255
119,1.091,255.000,0.000,255,255,3.893,255
120,0.101,255.000,0.000,255,255,1.178,255
121,1.242,255.000,0.000,255,255,4.901,255
122,0.689,255.000,0.000,255,255,3.104,255
123,1.587,255.000,0.000,255,255,5.459,255
124,0.180,255.000,0.000,255,255,1.686,255
125,1.652,255.000,0.000,255,255,6.356,255
126,0.029,255.000,0.000,255,255,0.479,255
127,0.230,255.000,0.000,255,255,1.777,255
128,0.029,255.000,0.000,255,255,0.599,255
129,1.687,255.000,0.000,255,255,6.208,255
130,0.014,255.000,0.000,255,255,0.360,255
131,0.050,255.000,0.000,255,255,0.769,255
132,0.194,255.000,0.000,255,255,1.608,255
133,0.043,255.000,0.000,255,255,0.649,255
134,0.022,255.000,0.000,255,255,0.479,255
135,0.057,255.000,0.000,255,255,0.769,255
136,0.115,255.000,0.000,255,255,1.128,255
137,0.754,255.000,0.000,255,255,3.653,255
138,0.203,255.000,0.000,255,255,1.665,255
139,0.055,255.000,0.000,255,255,0.872,255
140,0.028,255.000,0.000,255,255,0.544,255
141,4.613,255.000,0.000,255,255,12.090,255
142,0.092,255.000,0.000,255,255,1.008,255
143,0.102,255.000,0.000,255,255,1.144,255
144,0.074,255.000,0.000,255,255,0.872,255
145,0.324,255.000,0.000,255,255,2.345,255
146,3.818,255.000,0.000,255,255,8.638,255
147,5.963,255.000,0.000,255,255,16.766,255
148,0.018,255.000,0.000,255,255,0.464,255
149,2.348,255.000,0.000,255,255,8.605,255
150,0.185,255.000,0.000,255,255,1.608,255
151,0.074,255.000,0.000,255,255,0.872,255
152,0.028,255.000,0.000,255,255,0.544,255
153,2.182,255.000,0.000,255,255,8.005,255
154,0.028,255.000,0.000,255,255,0.544,255
155,0.148,255.000,0.000,255,255,1.585,255
156,2.200,255.000,0.000,255,255,8.605,255
157,2.912,255.000,0.000,255,255,7.696,255
158,0.037,255.000,0.000,255,255,0.736,255
159,1.433,255.000,0.000,255,255,4.858,255
160,0.018,255.000,0.000,255,255,0.408,255
161,0.065,255.000,0.000,255,255,0.872,255
162,2.820,255.000,0.000,255,255,10.612,255
163,0.018,255.000,0.000,255,255,0.464,255
164,0.065,255.000,0.000,255,255,0.872,255
165,4.872,244.355,51.050,0,255,9.070,255
166,1.914,255.000,0.000,255,255,6.331,255
167,1.516,255.000,0.000,255,255,6.443,255
168,3.569,252.358,25.857,0,255,7.813,255
169,0.018,255.000,0.000,255,255,0.464,255
170,2.237,255.000,0.000,255,255,8.516,255
171,0.102,255.000,0.000,255,255,1.144,255
172,0.111,255.000,0.000,255,255,1.088,255
173,4.244,222.778,84.818,0,255,9.083,255
174,0.037,255.000,0.000,255,255,0.736,255
175,0.018,255.000,0.000,255,255,0.408,255
176,0.018,255.000,0.000,255,255,0.408,255
177,0.545,255.000,0.000,255,255,3.409,255
178,2.672,255.000,0.000,255,255,8.188,255
179,0.018,255.000,0.000,255,255,0.464,255
180,6.472,238.243,63.230,0,255,11.935,255
181,2.469,251.180,31.035,0,255,11.020,255
182,0.185,255.000,0.000,255,255,2.467,255
183,0.037,255.000,0.000,255,255,0.544,255
184,5.686,245.878,47.398,0,255,10.871,255
185,1.646,255.000,0.000,255,255,7.949,255
186,4.715,247.500,43.127,0,255,9.229,255
187,0.028,255.000,0.000,255,255,0.657,255
188,2.598,255.000,0.000,255,255,6.387,255
189,0.074,255.000,0.000,255,255,0.952,255
190,5.288,233.156,71.429,0,255,9.952,255
191,1.562,255.000,0.000,255,255,6.364,255
192,6.601,250.357,34.117,0,255,11.935,255
193,0.148,255.000,0.000,255,255,1.393,255
194,6.324,247.544,42.993,0,255,11.982,255
195,2.838,255.000,0.000,255,255,7.747,255
196,0.018,255.000,0.000,255,255,0.408,255
197,6.278,255.000,0.000,255,255,13.070,255
198,0.055,255.000,0.000,255,255,0.816,255
199,0.111,255.000,0.000,255,255,1.088,255
200,4.355,246.879,44.824,0,255,9.534,255
201,7.729,241.884,56.359,0,255,14.528,255
202,1.322,255.000,0.000,255,255,6.138,255
203,0.065,255.000,0.000,255,255,0.872,255
204,0.037,255.000,0.000,255,255,0.544,255
205,4.512,230.963,74.586,0,255,10.443,255
206,0.065,255.000,0.000,255,255,1.008,255
207,0.157,255.000,0.000,255,255,1.393,255
208,6.943,253.981,16.095,0,255,11.846,255
209,2.237,255.000,0.000,255,255,5.618,255
210,5.094,255.000,0.000,255,255,10.303,255
211,0.028,255.000,0.000,255,255,0.600,255
212,2.700,230.548,75.211,0,255,6.865,255
213,3.264,255.000,0.000,255,255,8.075,255
214,3.162,255.000,0.000,255,255,8.718,255
215,9.384,247.212,43.900,0,255,20.719,255
216,6.453,252.808,23.557,0,255,11.799,255
217,0.055,255.000,0.000,255,255,0.736,255
218,0.083,255.000,0.000,255,255,1.008,255
219,1.849,255.000,0.000,255,255,9.637,255
220,0.148,255.000,0.000,255,255,1.529,255
221,2.191,255.000,0.000,255,255,5.933,255
222,4.549,244.634,50.408,0,255,10.463,255
223,0.129,255.000,0.000,255,255,1.201,255
224,0.111,255.000,0.000,255,255,1.201,255
225,5.520,255.000,0.000,255,255,13.206,255
226,5.094,255.000,0.000,255,255,11.119,255
227,4.170,247.084,44.274,0,255,11.752,255
228,4.105,255.000,0.000,255,255,12.339,255
229,0.111,255.000,0.000,255,255,1.201,255
230,5.150,253.627,18.681,0,255,14.303,255
231,0.065,255.000,0.000,255,255,0.872,255
232,3.347,255.000,0.000,255,255,8.052,255
233,0.018,255.000,0.000,255,255,0.464,255
234,0.120,255.000,0.000,255,255,1.552,255
235,3.818,255.000,0.000,255,255,8.685,255
236,6.305,255.000,0.000,255,255,12.601,255
237,0.250,255.000,0.000,255,255,2.401,255
238,4.142,255.000,0.000,255,255,14.008,255
239,0.055,255.000,0.000,255,255,0.736,255
240,2.117,255.000,0.000,255,255,6.974,255
241,0.065,255.000,0.000,255,255,0.929,255
242,0.102,255.000,0.000,255,255,1.144,255
243,3.532,255.000,0.000,255,255,14.509,255
244,2.755,255.000,0.000,255,255,8.493,255
245,0.157,255.000,0.000,255,255,1.393,255
246,6.564,255.000,0.000,255,255,10.927,255
247,4.438,252.875,23.205,0,255,11.381,255
248,0.139,255.000,0.000,255,255,2.040,255
249,5.464,253.274,20.925,0,255,10.486,255
250,0.092,255.000,0.000,255,255,1.280,255
251,4.327,249.006,38.673,0,255,10.022,255
252,6.860,253.969,16.192,0,255,11.480,255
253,0.398,255.000,0.000,255,255,2.570,255
254,3.726,255.000,0.000,255,255,8.108,255
255,6.130,249.615,36.689,0,255,15.152,255
256,2.894,255.000,0.000,255,255,9.534,255
257,1.405,255.000,0.000,255,255,5.299,255
258,1.387,255.000,0.000,255,255,8.165,255
259,7.064,255.000,0.000,255,255,13.769,255
260,10.401,244.573,50.521,0,255,14.800,255
261,0.018,255.000,0.000,255,255,0.408,255
262,0.619,255.000,0.000,255,255,5.525,255
263,1.313,255.000,0.000,255,255,8.198,255
264,4.993,234.222,69.826,0,255,11.245,255
265,0.814,255.000,0.000,255,255,3.578,255
266,3.689,255.000,0.000,255,255,12.545,255
267,2.237,242.355,55.473,0,255,7.498,255
268,7.618,255.000,0.000,255,255,11.583,255
269,3.883,255.000,0.000,255,255,12.399,255
270,1.969,255.000,0.000,255,255,6.875,255
271,7.295,219.772,88.045,0,255,13.600,255
272,5.547,253.300,20.768,0,255,11.142,255
273,2.395,255.000,0.000,255,255,7.292,255
274,2.940,244.575,50.573,0,255,6.556,255
275,3.504,254.327,13.098,0,255,10.496,255
276,3.486,255.000,0.000,255,255,11.719,255
277,3.291,255.000,0.000,255,255,9.548,255
278,1.766,255.000,0.000,255,255,9.421,255
279,4.133,245.302,48.829,0,255,8.071,255
280,8.506,250.011,35.337,0,255,14.767,255
281,4.872,255.000,0.000,255,255,18.027,255
282,2.764,236.237,66.688,0,255,7.292,255
283,4.558,255.000,0.000,255,255,16.422,255
284,15.116,197.138,106.836,0,255,24.865,255
285,2.959,255.000,0.000,255,255,7.949,255
286,4.919,255.000,0.000,255,255,15.424,255
287,4.308,255.000,0.000,255,255,8.301,255
288,0.046,255.000,0.000,255,255,0.736,255
289,0.028,255.000,0.000,255,255,0.544,255
290,0.055,255.000,0.000,255,255,0.736,255
291,0.018,255.000,0.000,255,255,0.408,255
292,5.963,221.791,85.889,0,255,13.656,255
293,3.883,255.000,0.000,255,255,11.504,255
294,8.173,234.519,69.344,0,255,12.747,255
295,3.781,246.895,44.789,0,255,8.506,255
296,0.018,255.000,0.000,255,255,0.408,255
297,2.663,255.000,0.000,255,255,6.828,255
298,0.157,255.000,0.000,255,255,1.336,255
299,4.613,255.000,0.000,255,255,12.090,255
300,3.818,255.000,0.000,255,255,8.638,255
301,5.963,255.000,0.000,255,255,16.766,255
302,2.348,255.000,0.000,255,255,8.605,255
303,2.182,255.000,0.000,255,255,8.005,255
304,2.200,255.000,0.000,255,255,8.605,255
305,2.912,255.000,0.000,255,255,7.696,255
306,1.433,255.000,0.000,255,255,4.858,255
307,2.820,255.000,0.000,255,255,10.612,255
308,4.872,244.355,51.050,0,255,9.070,255
309,1.914,255.000,0.000,255,255,6.331,255
310,1.516,255.000,0.000,255,255,6.443,255
311,3.569,252.358,25.857,0,255,7.813,255
312,2.237,255.000,0.000,255,255,8.516,255
313,4.244,222.778,84.818,0,255,9.083,255
314,2.672,255.000,0.000,255,255,8.188,255
315,6.472,238.243,63.230,0,255,11.935,255
316,2.469,251.180,31.035,0,255,11.020,255
317,5.686,245.878,47.398,0,255,10.871,255
318,1.646,255.000,0.000,255,255,7.949,255
319,4.715,247.500,43.127,0,255,9.229,255
320,2.598,255.000,0.000,255,255,6.387,255
321,5.288,233.156,71.429,0,255,9.952,255
322,1.562,255.000,0.000,255,255,6.364,255
323,6.601,250.357,34.117,0,255,11.935,255
324,6.324,247.544,42.993,0,255,11.982,255
325,2.838,255.000,0.000,255,255,7.747,255
326,6.278,255.000,0.000,255,255,13.070,255
327,4.355,246.879,44.824,0,255,9.534,255
328,7.729,241.884,56.359,0,255,14.528,255
329,1.322,255.000,0.000,255,255,6.138,255
330,4.512,230.963,74.586,0,255,10.443,255
331,6.943,253.981,16.095,0,255,11.846,255
332,2.237,255.000,0.000,255,255,5.618,255
333,5.094,255.000,0.000,255,255,10.303,255
334,2.700,230.548,75.211,0,255,6.865,255
335,3.264,255.000,0.000,255,255,8.075,255
336,3.162,255.000,0.000,255,255,8.718,255
337,9.384,247.212,43.900,0,255,20.719,255
338,6.453,252.808,23.557,0,255,11.799,255
339,1.849,255.000,0.000,255,255,9.637,255
340,2.191,255.000,0.000,255,255,5.933,255
341,4.549,244.634,50.408,0,255,10.463,255
342,5.520,255.000,0.000,255,255,13.206,255
343,5.094,255.000,0.000,255,255,11.119,255
344,4.170,247.084,44.274,0,255,11.752,255
345,4.105,255.000,0.000,255,255,12.339,255
346,5.150,253.627,18.681,0,255,14.303,255
347,3.347,255.000,0.000,255,255,8.052,255
348,3.818,255.000,0.000,255,255,8.685,255
349,6.305,255.000,0.000,255,255,12.601,255
350,4.142,255.000,0.000,255,255,14.008,255
351,2.117,255.000,0.000,255,255,6.974,255
352,3.532,255.000,0.000,255,255,14.509,255
353,2.755,255.000,0.000,255,255,8.493,255
354,6.564,255.000,0.000,255,255,10.927,255
355,4.438,252.875,23.205,0,255,11.381,255
356,5.464,253.274,20.925,0,255,10.486,255
357,4.327,249.006,38.673,0,255,10.022,255
358,6.860,253.969,16.192,0,255,11.480,255
359,3.726,255.000,0.000,255,255,8.108,255
360,6.130,249.615,36.689,0,255,15.152,255
361,2.894,255.000,0.000,255,255,9.534,255
362,1.405,255.000,0.000,255,255,5.299,255
363,1.387,255.000,0.000,255,255,8.165,255
364,7.064,255.000,0.000,255,255,13.769,255
365,10.401,244.573,50.521,0,255,14.800,255
366,1.313,255.000,0.000,255,255,8.198,255
367,4.993,234.222,69.826,0,255,11.245,255
368,3.689,255.000,0.000,255,255,12.545,255
369,2.237,242.355,55.473,0,255,7.498,255
370,7.618,255.000,0.000,255,255,11.583,255
371,3.883,255.000,0.000,255,255,12.399,255
372,1.969,255.000,0.000,255,255,6.875,255
373,7.295,219.772,88.045,0,255,13.600,255
374,5.547,253.300,20.768,0,255,11.142,255
375,2.395,255.000,0.000,255,255,7.292,255
376,2.940,244.575,50.573,0,255,6.556,255
377,3.504,254.327,13.098,0,255,10.496,255
378,3.486,255.000,0.000,255,255,11.719,255
379,3.291,255.000,0.000,255,255,9.548,255
380,1.766,255.000,0.000,255,255,9.421,255
381,4.133,245.302,48.829,0,255,8.071,255
382,8.506,250.011,35.337,0,255,14.767,255
383,4.872,255.000,0.000,255,255,18.027,255
384,2.764,236.237,66.688,0,255,7.292,255
385,4.558,255.000,0.000,255,255,16.422,255
386,15.116,197.138,106.836,0,255,24.865,255
387,2.959,255.000,0.000,255,255,7.949,255
388,4.919,255.000,0.000,255,255,15.424,255
389,4.308,255.000,0.000,255,255,8.301,255
390,5.963,221.791,85.889,0,255,13.656,255
391,3.883,255.000,0.000,255,255,11.504,255
392,8.173,234.519,69.344,0,255,12.747,255
393,3.781,246.895,44.789,0,255,8.506,255
394,2.663,255.000,0.000,255,255,6.828,255
